DATE,AGE,TEAM,HOME/AWAY,OPPONENT,RESULT,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GAME_SCORE,+/-
2020-02-12,29-226,ORL,HOME,DET,W (+4),0,14:08,2,4,.500,1,1,1.000,2,2,1.000,0,1,1,0,0,0,1,2,7,3.5,+6
2020-02-21,29-235,ORL,HOME,DAL,L (-16),1,21:33,1,6,.167,0,3,.000,0,0,,2,1,3,0,0,0,0,1,2,-0.5,+1
2020-02-24,29-238,ORL,AWAY,BRK,W (+2),1,26:58,3,6,.500,1,2,.500,6,6,1.000,1,3,4,1,0,1,0,1,13,12.6,-17
2020-02-26,29-240,ORL,AWAY,ATL,W (+10),1,28:28,5,11,.455,1,4,.250,1,1,1.000,0,4,4,1,0,0,0,3,12,7.0,+2
2020-02-28,29-242,ORL,HOME,MIN,W (+11),1,20:51,3,5,.600,0,2,.000,0,0,,2,5,7,1,1,1,1,0,6,8.0,+4
2020-02-29,29-243,ORL,AWAY,SAS,L (-1),1,27:29,3,6,.500,2,4,.500,0,0,,2,6,8,2,2,2,3,1,8,9.6,-1
2020-03-02,29-245,ORL,HOME,POR,L (-23),1,28:44,3,10,.300,2,6,.333,2,2,1.000,2,2,4,1,0,0,0,3,10,5.7,-10
2020-03-04,29-247,ORL,AWAY,MIA,L (-3),1,26:39,2,5,.400,0,2,.000,0,0,,0,4,4,1,0,2,2,2,4,1.8,-9
2020-03-06,29-249,ORL,AWAY,MIN,W (+14),1,24:54,1,2,.500,1,2,.500,0,0,,0,5,5,3,0,0,1,3,3,3.4,+1
2020-03-08,29-251,ORL,AWAY,HOU,W (+20),1,18:23,1,4,.250,1,3,.333,0,0,,0,2,2,0,2,0,2,4,3,-0.4,+4
2020-03-10,29-253,ORL,AWAY,MEM,W (+5),1,23:13,2,4,.500,1,2,.500,2,2,1.000,1,1,2,2,1,0,1,4,7,5.8,+5
